  0.35000E+00 -0.13395E+00  0.19741E-02  0.23500E-02 -0.16412E-03  0.23553E-02 -0.16386E-03  0.64434E-01 -0.17868E-02
  0.36000E+00 -0.13391E+00  0.19725E-02  0.34524E-02 -0.14772E-03  0.34524E-02 -0.14772E-03 -0.10506E+00  0.35364E-02
  0.37000E+00 -0.13389E+00  0.19712E-02  0.20652E-02 -0.10905E-03  0.20637E-02 -0.10904E-03 -0.24138E-02  0.41877E-02
  0.38000E+00 -0.13387E+00  0.19703E-02  0.20892E-02 -0.88451E-04  0.20891E-02 -0.88433E-04 -0.81585E-01  0.16855E-02
  0.39000E+00 -0.13385E+00  0.19695E-02  0.11916E-02 -0.72228E-04  0.11934E-02 -0.72181E-04 -0.12497E-01  0.27759E-02
  0.40000E+00 -0.13385E+00  0.19689E-02 -0.66578E-03 -0.47937E-04 -0.66472E-03 -0.47918E-04 -0.29479E+00  0.22947E-02
  0.41000E+00 -0.13386E+00  0.19686E-02 -0.12250E-02 -0.56489E-05 -0.12250E-02 -0.56488E-05  0.33784E-01  0.39827E-02
  0.42000E+00 -0.13387E+00  0.19688E-02 -0.15099E-02  0.48804E-04 -0.15074E-02  0.48819E-04 -0.37500E-01  0.65608E-02
  0.43000E+00 -0.13388E+00  0.19696E-02 -0.13531E-02  0.85346E-04 -0.13531E-02  0.85346E-04 -0.11309E+00  0.36711E-02
  0.44000E+00 -0.13388E+00  0.19706E-02  0.13612E-02  0.13305E-03  0.13611E-02  0.13306E-03  0.21288E+00  0.55630E-02
  0.45000E+00 -0.13387E+00  0.19723E-02  0.17493E-02  0.19676E-03  0.17493E-02  0.19676E-03 -0.12692E+00  0.71681E-02
  0.46000E+00 -0.13385E+00  0.19744E-02  0.21246E-02  0.22089E-03  0.21244E-02  0.22089E-03 -0.18467E-02 -0.13744E-02
  0.47000E+00 -0.13384E+00  0.19765E-02 -0.25873E-03  0.20830E-03 -0.25991E-03  0.20830E-03 -0.35705E+00 -0.44062E-03
  0.48000E+00 -0.13386E+00  0.19786E-02 -0.33632E-02  0.19059E-03 -0.33632E-02  0.19059E-03 -0.37707E-01 -0.18858E-02
  0.49000E+00 -0.13389E+00  0.19804E-02 -0.20007E-02  0.18230E-03 -0.20009E-02  0.18230E-03  0.15731E+00 -0.25147E-03
  0.50000E+00 -0.13390E+00  0.19822E-02 -0.24049E-02  0.16592E-03 -0.24049E-02  0.16592E-03 -0.12833E+00 -0.21071E-02
  0.51000E+00 -0.13392E+00  0.19835E-02 -0.28068E-03  0.84970E-04 -0.28081E-03  0.84970E-04  0.35759E+00 -0.11466E-01
  0.52000E+00 -0.13392E+00  0.19838E-02  0.77470E-03 -0.27190E-04  0.76787E-03 -0.27639E-04 -0.14768E+00 -0.97415E-02
  0.53000E+00 -0.13392E+00  0.19831E-02 -0.41643E-03 -0.94310E-04 -0.41596E-03 -0.94309E-04 -0.24881E-01 -0.42884E-02
  0.54000E+00 -0.13391E+00  0.19820E-02  0.11964E-02 -0.12335E-03  0.11961E-02 -0.12336E-03  0.16348E+00 -0.43980E-03
  0.55000E+00 -0.13389E+00  0.19807E-02  0.22988E-02 -0.14600E-03  0.22988E-02 -0.14600E-03 -0.18977E-01 -0.40813E-02
  0.56000E+00 -0.13388E+00  0.19790E-02 -0.27872E-03 -0.19173E-03 -0.27863E-03 -0.19172E-03 -0.33065E+00 -0.32879E-02
  0.57000E+00 -0.13390E+00  0.19769E-02 -0.16984E-02 -0.21362E-03 -0.16984E-02 -0.21362E-03  0.10807E+00 -0.24127E-04
  0.58000E+00 -0.13391E+00  0.19748E-02 -0.71099E-03 -0.20559E-03 -0.71099E-03 -0.20559E-03  0.84284E-01  0.12257E-03
  0.59000E+00 -0.13391E+00  0.19728E-02 -0.21895E-03 -0.19867E-03 -0.21922E-03 -0.19866E-03 -0.65589E-01  0.32489E-02
  0.60000E+00 -0.13391E+00  0.19709E-02  0.73919E-04 -0.17266E-03  0.80786E-04 -0.17263E-03 -0.19378E-02  0.29468E-02
  0.61000E+00 -0.13391E+00  0.19693E-02 -0.67071E-03 -0.14834E-03 -0.67014E-03 -0.14834E-03 -0.18614E+00  0.26721E-02
  0.62000E+00 -0.13392E+00  0.19681E-02 -0.15808E-02 -0.85926E-04 -0.15808E-02 -0.85927E-04  0.63011E-01  0.98271E-02
  0.63000E+00 -0.13394E+00  0.19677E-02 -0.11270E-02 -0.95135E-05 -0.11266E-02 -0.94843E-05  0.16099E-01  0.60388E-02
  0.64000E+00 -0.13395E+00  0.19679E-02 -0.99909E-03  0.50058E-04 -0.10043E-02  0.49985E-04 -0.76582E-01  0.40239E-02
  0.65000E+00 -0.13395E+00  0.19686E-02  0.44566E-03  0.85733E-04  0.44450E-03  0.85731E-04  0.24854E+00  0.32955E-02
  0.66000E+00 -0.13394E+00  0.19696E-02  0.17145E-02  0.13093E-03  0.17129E-02  0.13092E-03 -0.10724E+00  0.41408E-02
  0.67000E+00 -0.13392E+00  0.19712E-02  0.37756E-02  0.18468E-03  0.37754E-02  0.18468E-03  0.33235E+00  0.52046E-02
  0.68000E+00 -0.13387E+00  0.19733E-02  0.49746E-02  0.22607E-03  0.49746E-02  0.22607E-03 -0.63429E-01  0.23263E-02
  0.69000E+00 -0.13382E+00  0.19756E-02  0.44381E-02  0.23949E-03  0.44371E-02  0.23950E-03 -0.17327E+00  0.11802E-02
  0.70000E+00 -0.13379E+00  0.19779E-02  0.13506E-02  0.21186E-03  0.13499E-02  0.21185E-03 -0.24917E+00 -0.60720E-02
  0.71000E+00 -0.13380E+00  0.19796E-02 -0.22097E-02  0.12506E-03 -0.22095E-02  0.12506E-03 -0.34769E+00 -0.73704E-02
  0.72000E+00 -0.13384E+00  0.19807E-02 -0.53154E-02  0.10568E-03 -0.53154E-02  0.10568E-03 -0.16220E+00  0.28390E-02
  0.73000E+00 -0.13389E+00  0.19820E-02 -0.57909E-02  0.15299E-03 -0.57910E-02  0.15299E-03  0.13127E+00  0.48487E-02
  0.74000E+00 -0.13395E+00  0.19837E-02 -0.47381E-02  0.17785E-03 -0.47415E-02  0.17772E-03  0.60783E-01 -0.25526E-02
  0.75000E+00 -0.13399E+00  0.19852E-02 -0.37678E-02  0.12838E-03 -0.37677E-02  0.12838E-03  0.36869E+00 -0.33767E-02
  0.76000E+00 -0.13400E+00  0.19865E-02  0.14025E-02  0.11633E-03  0.14026E-02  0.11633E-03  0.52438E+00 -0.43691E-02
  0.77000E+00 -0.13397E+00  0.19872E-02  0.41513E-02  0.62273E-05  0.41513E-02  0.62272E-05  0.81305E-01 -0.15547E-01
  0.78000E+00 -0.13393E+00  0.19864E-02  0.44899E-02 -0.16670E-03  0.44893E-02 -0.16660E-03  0.98578E-01 -0.16246E-01
  0.79000E+00 -0.13388E+00  0.19841E-02  0.58324E-02 -0.27995E-03  0.58302E-02 -0.27995E-03  0.21193E+00 -0.70429E-02
  0.80000E+00 -0.13382E+00  0.19810E-02  0.49465E-02 -0.32718E-03  0.49464E-02 -0.32713E-03 -0.22466E+00  0.49161E-03
  0.81000E+00 -0.13379E+00  0.19778E-02  0.22373E-02 -0.29693E-03  0.22371E-02 -0.29692E-03 -0.16332E+00  0.51846E-02
  0.82000E+00 -0.13377E+00  0.19751E-02  0.10926E-02 -0.24160E-03  0.10922E-02 -0.24164E-03 -0.88791E-01  0.37980E-02
  0.83000E+00 -0.13378E+00  0.19728E-02 -0.30124E-02 -0.24509E-03 -0.30123E-02 -0.24509E-03 -0.56647E+00 -0.23839E-02
  0.84000E+00 -0.13383E+00  0.19702E-02 -0.60055E-02 -0.25479E-03 -0.60055E-02 -0.25479E-03  0.49632E-01  0.93739E-03
  0.85000E+00 -0.13389E+00  0.19679E-02 -0.58954E-02 -0.20002E-03 -0.58929E-02 -0.20015E-03  0.17564E-01  0.80475E-02
  0.86000E+00 -0.13394E+00  0.19662E-02 -0.58013E-02 -0.13406E-03 -0.58013E-02 -0.13406E-03  0.65915E-01  0.62248E-02
  0.87000E+00 -0.13399E+00  0.19651E-02 -0.24772E-02 -0.80823E-04 -0.24773E-02 -0.80823E-04  0.46819E+00  0.63197E-02
  0.88000E+00 -0.13400E+00  0.19648E-02  0.50036E-03  0.15742E-04  0.50199E-03  0.15762E-04  0.26131E+00  0.10552E-01
  0.89000E+00 -0.13398E+00  0.19655E-02  0.34001E-02  0.12650E-03  0.34000E-02  0.12650E-03  0.37531E+00  0.95451E-02
  0.90000E+00 -0.13393E+00  0.19672E-02  0.67527E-02  0.20525E-03  0.67527E-02  0.20525E-03  0.24187E+00  0.63798E-02
  0.91000E+00 -0.13385E+00  0.19695E-02  0.67209E-02  0.24310E-03  0.67208E-02  0.24310E-03 -0.14327E+00 -0.18586E-03
  0.92000E+00 -0.13380E+00  0.19719E-02  0.40286E-02  0.23631E-03  0.40286E-02  0.23631E-03 -0.22473E+00  0.22845E-04
  0.93000E+00 -0.13377E+00  0.19742E-02  0.12896E-02  0.23750E-03  0.12896E-02  0.23750E-03 -0.50582E+00  0.93321E-03
  0.94000E+00 -0.13379E+00  0.19767E-02 -0.40950E-02  0.24291E-03 -0.40949E-02  0.24291E-03 -0.46490E+00 -0.12629E-02
  0.95000E+00 -0.13385E+00  0.19791E-02 -0.75575E-02  0.23477E-03 -0.75575E-02  0.23477E-03 -0.15826E+00 -0.11779E-02
  0.96000E+00 -0.13393E+00  0.19813E-02 -0.83798E-02  0.18744E-03 -0.83802E-02  0.18744E-03 -0.57762E-01 -0.63410E-02
  0.97000E+00 -0.13401E+00  0.19827E-02 -0.81951E-02  0.10320E-03 -0.81964E-02  0.10313E-03  0.93936E-01 -0.92929E-02
  0.98000E+00 -0.13408E+00  0.19832E-02 -0.53945E-02 -0.27962E-06 -0.53946E-02 -0.27962E-06  0.60360E+00 -0.66136E-02
  0.99000E+00 -0.13411E+00  0.19831E-02  0.10433E-02 -0.25310E-04  0.10434E-02 -0.25310E-04  0.57750E+00 -0.22058E-02
  0.10000E+01 -0.13407E+00  0.19827E-02  0.50994E-02 -0.54377E-04  0.50994E-02 -0.54377E-04  0.88846E-01 -0.22968E-02
  0.10100E+01 -0.13401E+00  0.19820E-02  0.81650E-02 -0.84344E-04  0.81650E-02 -0.84344E-04  0.27665E+00 -0.32625E-02
  0.10200E+01 -0.13391E+00  0.19811E-02  0.10060E-01 -0.10054E-03  0.10059E-01 -0.10053E-03  0.13888E+00 -0.88070E-03
  0.10300E+01 -0.13381E+00  0.19800E-02  0.89144E-02 -0.11438E-03  0.89143E-02 -0.11438E-03 -0.36031E+00 -0.31116E-02
  0.10400E+01 -0.13375E+00  0.19787E-02  0.53835E-02 -0.15009E-03  0.53807E-02 -0.15010E-03 -0.32112E+00 -0.50236E-02
  0.10500E+01 -0.13372E+00  0.19769E-02 -0.11227E-02 -0.22227E-03 -0.11226E-02 -0.22227E-03 -0.79780E+00 -0.72739E-02
  0.10600E+01 -0.13376E+00  0.19745E-02 -0.54097E-02 -0.24390E-03 -0.54152E-02 -0.24392E-03 -0.10698E+00 -0.15630E-03
  0.10700E+01 -0.13383E+00  0.19721E-02 -0.74665E-02 -0.20473E-03 -0.74664E-02 -0.20473E-03 -0.15632E+00  0.80441E-02
  0.10800E+01 -0.13391E+00  0.19705E-02 -0.87100E-02 -0.12760E-03 -0.87093E-02 -0.12760E-03  0.13589E+00  0.75846E-02
  0.10900E+01 -0.13398E+00  0.19695E-02 -0.57331E-02 -0.86557E-04 -0.57321E-02 -0.86552E-04  0.24171E+00  0.12930E-02
  0.11000E+01 -0.13402E+00  0.19687E-02 -0.31907E-02 -0.75562E-04 -0.31906E-02 -0.75554E-04  0.26548E+00  0.51169E-02
  0.11100E+01 -0.13404E+00  0.19683E-02  0.84104E-03  0.11998E-04  0.84280E-03  0.12009E-04  0.49183E+00  0.81403E-02
  0.11200E+01 -0.13400E+00  0.19689E-02  0.60239E-02  0.10863E-03  0.60238E-02  0.10863E-03  0.34854E+00  0.91823E-02
  0.11300E+01 -0.13393E+00  0.19703E-02  0.73095E-02  0.15101E-03  0.73099E-02  0.15098E-03 -0.10562E-02  0.12543E-02
  0.11400E+01 -0.13386E+00  0.19718E-02  0.64341E-02  0.14578E-03  0.64341E-02  0.14578E-03 -0.14432E+00 -0.40750E-03
  0.11500E+01 -0.13380E+00  0.19732E-02  0.49057E-02  0.14733E-03  0.49064E-02  0.14733E-03 -0.21223E+00  0.33677E-02
  0.11600E+01 -0.13377E+00  0.19747E-02  0.16307E-02  0.14005E-03  0.16308E-02  0.14004E-03 -0.52322E+00 -0.17073E-02
  0.11700E+01 -0.13377E+00  0.19759E-02 -0.27152E-02  0.81366E-04 -0.27149E-02  0.81370E-04 -0.22261E+00 -0.82659E-02
  0.11800E+01 -0.13381E+00  0.19764E-02 -0.43940E-02  0.28715E-04 -0.43943E-02  0.28717E-04 -0.52481E-01 -0.21640E-02
  0.11900E+01 -0.13386E+00  0.19767E-02 -0.67341E-02  0.42180E-04 -0.67341E-02  0.42179E-04 -0.12888E+00  0.27766E-02
  0.12000E+01 -0.13393E+00  0.19772E-02 -0.50150E-02  0.60321E-04 -0.50150E-02  0.60321E-04  0.32466E+00  0.21774E-02
  0.12100E+01 -0.13396E+00  0.19779E-02 -0.23467E-02  0.61384E-04 -0.23468E-02  0.61384E-04  0.19703E+00 -0.21403E-02
  0.12200E+01 -0.13398E+00  0.19784E-02 -0.70018E-03  0.48368E-04 -0.69390E-03  0.48366E-04  0.21541E+00 -0.23290E-03
  0.12300E+01 -0.13396E+00  0.19789E-02  0.35102E-02  0.29480E-04  0.35102E-02  0.29480E-04  0.40005E+00 -0.54567E-02
  0.12400E+01 -0.13391E+00  0.19790E-02  0.55887E-02  0.19699E-05  0.55879E-02  0.20363E-05  0.27921E-01 -0.15297E-02
  0.12500E+01 -0.13386E+00  0.19790E-02  0.54328E-02  0.41027E-05  0.54337E-02  0.40206E-05 -0.67904E-02 -0.19517E-02
  0.12600E+01 -0.13380E+00  0.19789E-02  0.57445E-02 -0.37553E-04  0.57320E-02 -0.37507E-04 -0.13545E+00 -0.31813E-02
  0.12700E+01 -0.13376E+00  0.19783E-02  0.21922E-02 -0.65666E-04  0.21919E-02 -0.65663E-04 -0.41845E+00 -0.53119E-03
  0.12800E+01 -0.13376E+00  0.19777E-02 -0.16027E-02 -0.72204E-04 -0.16028E-02 -0.72203E-04 -0.10751E+00 -0.19604E-02
  0.12900E+01 -0.13379E+00  0.19769E-02 -0.33787E-02 -0.87994E-04 -0.33809E-02 -0.88003E-04 -0.30390E+00 -0.15190E-02
  0.13000E+01 -0.13384E+00  0.19759E-02 -0.69768E-02 -0.90726E-04 -0.69768E-02 -0.90726E-04 -0.26052E+00  0.19076E-02
  0.13100E+01 -0.13391E+00  0.19751E-02 -0.59805E-02 -0.69614E-04 -0.59805E-02 -0.69614E-04  0.30546E+00  0.27648E-02
  0.13200E+01 -0.13396E+00  0.19746E-02 -0.38566E-02 -0.42801E-04 -0.38566E-02 -0.42801E-04  0.38482E-01 -0.78171E-03
  0.13300E+01 -0.13399E+00  0.19742E-02 -0.30016E-02 -0.62668E-04 -0.30016E-02 -0.62668E-04  0.35375E+00 -0.54716E-02
  0.13400E+01 -0.13399E+00  0.19734E-02  0.32526E-02 -0.72457E-04  0.32525E-02 -0.72457E-04  0.78787E+00  0.20660E-02
  0.13500E+01 -0.13394E+00  0.19728E-02  0.68090E-02 -0.37806E-04  0.68056E-02 -0.37726E-04  0.48947E-02  0.45165E-02
  0.13600E+01 -0.13387E+00  0.19726E-02  0.83743E-02 -0.11415E-04  0.83743E-02 -0.11415E-04  0.39787E+00  0.16660E-02
  0.13700E+01 -0.13378E+00  0.19727E-02  0.80870E-02  0.24440E-04  0.80882E-02  0.24437E-04 -0.28489E+00  0.35238E-02
  0.13800E+01 -0.13371E+00  0.19732E-02  0.44913E-02  0.74450E-04  0.44902E-02  0.74448E-04 -0.43983E+00  0.24382E-02
  0.13900E+01 -0.13369E+00  0.19740E-02  0.10299E-02  0.91848E-04  0.10299E-02  0.91848E-04 -0.12151E+00  0.11049E-03
  0.14000E+01 -0.13369E+00  0.19748E-02 -0.27720E-02  0.48859E-04 -0.27730E-02  0.48868E-04 -0.46314E+00 -0.33631E-02
  0.14100E+01 -0.13375E+00  0.19751E-02 -0.75775E-02  0.22381E-04 -0.75775E-02  0.22381E-04 -0.21384E+00 -0.36364E-02
  0.14200E+01 -0.13383E+00  0.19751E-02 -0.95472E-02 -0.22756E-04 -0.95473E-02 -0.22718E-04 -0.13486E+00 -0.18204E-02
  0.14300E+01 -0.13393E+00  0.19748E-02 -0.96311E-02 -0.25954E-04 -0.96311E-02 -0.25954E-04  0.25752E+00  0.38832E-02
  0.14400E+01 -0.13401E+00  0.19748E-02 -0.55700E-02  0.36971E-04 -0.55702E-02  0.36971E-04  0.58408E+00  0.68906E-02
  0.14500E+01 -0.13404E+00  0.19755E-02 -0.11495E-02  0.88627E-04 -0.11467E-02  0.88658E-04  0.10621E+00  0.50321E-02
  0.14600E+01 -0.13404E+00  0.19766E-02  0.22622E-02  0.13278E-03  0.22621E-02  0.13278E-03  0.40516E+00  0.17032E-02
  0.14700E+01 -0.13399E+00  0.19779E-02  0.71189E-02  0.95122E-04  0.71137E-02  0.95115E-04  0.33195E+00 -0.83287E-02
  0.14800E+01 -0.13392E+00  0.19783E-02  0.69347E-02 -0.11781E-04  0.69346E-02 -0.11756E-04 -0.14318E+00 -0.85163E-02
  0.14900E+01 -0.13385E+00  0.19778E-02  0.78803E-02 -0.89681E-04  0.78782E-02 -0.89644E-04  0.25405E+00 -0.65212E-02
  0.15000E+01 -0.13376E+00  0.19766E-02  0.76764E-02 -0.14148E-03  0.76763E-02 -0.14148E-03 -0.28650E+00 -0.28607E-02
  0.15100E+01 -0.13371E+00  0.19753E-02  0.21771E-02 -0.11816E-03  0.21771E-02 -0.11816E-03 -0.77224E+00  0.46207E-02
  0.15200E+01 -0.13372E+00  0.19744E-02 -0.26393E-02 -0.50460E-04 -0.26403E-02 -0.50473E-04 -0.23965E+00  0.81566E-02
  0.15300E+01 -0.13376E+00  0.19742E-02 -0.67344E-02 -0.98986E-05 -0.67345E-02 -0.99003E-05 -0.47463E+00 -0.88859E-05
  0.15400E+01 -0.13386E+00  0.19740E-02 -0.11260E-01 -0.31827E-04 -0.11260E-01 -0.31827E-04 -0.20934E+00 -0.34036E-02
  0.15500E+01 -0.13396E+00  0.19735E-02 -0.89566E-02 -0.66914E-04 -0.89567E-02 -0.66914E-04  0.44568E+00 -0.35919E-02
  0.15600E+01 -0.13403E+00  0.19727E-02 -0.54392E-02 -0.94958E-04 -0.54392E-02 -0.94958E-04  0.20584E+00 -0.98075E-03
  0.15700E+01 -0.13407E+00  0.19719E-02 -0.72671E-03 -0.48309E-04 -0.72688E-03 -0.48310E-04  0.79897E+00  0.89507E-02
  0.15800E+01 -0.13404E+00  0.19719E-02  0.71188E-02  0.67450E-04  0.71187E-02  0.67449E-04  0.61360E+00  0.12966E-01
  0.15900E+01 -0.13395E+00  0.19732E-02  0.10729E-01  0.18676E-03  0.10729E-01  0.18676E-03  0.19071E+00  0.98460E-02
  0.16000E+01 -0.13383E+00  0.19753E-02  0.11586E-01  0.20533E-03  0.11575E-01  0.20493E-03  0.12883E-01 -0.61602E-02
  0.16100E+01 -0.13372E+00  0.19768E-02  0.10406E-01  0.74656E-04  0.10406E-01  0.74656E-04 -0.33481E+00 -0.16558E-01
  0.16200E+01 -0.13365E+00  0.19769E-02  0.24811E-02 -0.31673E-04  0.24811E-02 -0.31673E-04 -0.73078E+00 -0.53233E-02
  0.16300E+01 -0.13365E+00  0.19764E-02 -0.20597E-02 -0.72603E-04 -0.20609E-02 -0.72592E-04 -0.43309E+00 -0.51878E-02
  0.16400E+01 -0.13370E+00  0.19755E-02 -0.88956E-02 -0.96979E-04 -0.88956E-02 -0.96979E-04 -0.89950E+00  0.46535E-03
  0.16500E+01 -0.13383E+00  0.19747E-02 -0.13990E-01 -0.61823E-04 -0.13990E-01 -0.61823E-04 -0.64838E-01  0.54418E-02
  0.16600E+01 -0.13395E+00  0.19744E-02 -0.10363E-01 -0.72819E-05 -0.10363E-01 -0.72819E-05  0.44411E+00  0.27657E-02
  0.16700E+01 -0.13404E+00  0.19744E-02 -0.73699E-02  0.19224E-05 -0.73690E-02  0.19041E-05  0.27361E+00 -0.84914E-03
  0.16800E+01 -0.13410E+00  0.19743E-02 -0.32553E-02 -0.21108E-04 -0.32553E-02 -0.21107E-04  0.67821E+00 -0.25891E-02
  0.16900E+01 -0.13409E+00  0.19740E-02  0.33897E-02 -0.15873E-04  0.33895E-02 -0.15874E-04  0.66687E+00  0.36927E-02
  0.17000E+01 -0.13403E+00  0.19741E-02  0.81109E-02  0.35324E-04  0.81119E-02  0.35331E-04  0.34108E+00  0.56177E-02
  0.17100E+01 -0.13393E+00  0.19748E-02  0.12757E-01  0.10217E-03  0.12757E-01  0.10217E-03  0.20751E+00  0.57333E-02
  0.17200E+01 -0.13380E+00  0.19760E-02  0.13212E-01  0.12629E-03  0.13211E-01  0.12629E-03 -0.22281E+00 -0.46491E-03
  0.17300E+01 -0.13369E+00  0.19771E-02  0.80786E-02  0.85559E-04  0.80788E-02  0.85560E-04 -0.77796E+00 -0.61260E-02
  0.17400E+01 -0.13364E+00  0.19776E-02  0.25782E-02  0.19971E-04  0.25772E-02  0.19964E-04 -0.53230E+00 -0.58359E-02
  0.17500E+01 -0.13365E+00  0.19775E-02 -0.49923E-02 -0.30099E-04 -0.49923E-02 -0.30099E-04 -0.86931E+00 -0.14217E-02
  0.17600E+01 -0.13373E+00  0.19772E-02 -0.10922E-01 -0.40460E-04 -0.10921E-01 -0.40460E-04 -0.28659E+00 -0.40422E-03
  0.17700E+01 -0.13385E+00  0.19767E-02 -0.13310E-01 -0.61057E-04 -0.13310E-01 -0.61053E-04 -0.14410E+00 -0.17408E-02
  0.17800E+01 -0.13399E+00  0.19760E-02 -0.13394E-01 -0.78404E-04 -0.13391E-01 -0.78365E-04  0.11374E+00 -0.22427E-02
  0.17900E+01 -0.13410E+00  0.19752E-02 -0.75766E-02 -0.69253E-04 -0.75768E-02 -0.69241E-04  0.69699E+00  0.39382E-02
  0.18000E+01 -0.13414E+00  0.19748E-02  0.33006E-03 -0.20732E-04  0.32996E-03 -0.20732E-04  0.76785E+00  0.56132E-02
